states,year,quarter,brand,user_counts,percentage
madhya-pradesh,2020,1,Vivo,1956817,0.192763814858111
madhya-pradesh,2020,1,Samsung,1873824,0.184588268914612
madhya-pradesh,2020,1,Oppo,1206327,0.118833899381669
madhya-pradesh,2020,1,Realme,607456,0.059839798978876
madhya-pradesh,2020,1,Motorola,174003,0.017140837429742
madhya-pradesh,2020,1,Apple,160868,0.015846923533776
madhya-pradesh,2020,1,Huawei,136299,0.013426659315278
madhya-pradesh,2020,1,Micromax,135703,0.013367948033817
madhya-pradesh,2020,1,OnePlus,133926,0.013192897786909
madhya-pradesh,2020,1,Others,1068862,0.105292378733867
madhya-pradesh,2020,2,Xiaomi,3003291,0.264038975867171
madhya-pradesh,2020,2,Vivo,2247524,0.197594550510386
madhya-pradesh,2020,2,Samsung,2084294,0.183243932461453
madhya-pradesh,2020,2,Oppo,1376782,0.12104192010443
madhya-pradesh,2020,2,Realme,693404,0.060961685704848
madhya-pradesh,2020,2,Motorola,185349,0.016295244163154
madhya-pradesh,2020,2,Apple,170312,0.01497324303835
madhya-pradesh,2020,2,Micromax,147344,0.012953975775298
madhya-pradesh,2020,2,Huawei,147224,0.012943425789598
madhya-pradesh,2020,2,OnePlus,139482,0.012262775878829
madhya-pradesh,2020,2,Others,1179417,0.103690270706478
madhya-pradesh,2020,3,Xiaomi,3292397,0.262045391740866
madhya-pradesh,2020,3,Vivo,2556833,0.203501067793761
madhya-pradesh,2020,3,Samsung,2278237,0.181327314762933
madhya-pradesh,2020,3,Oppo,1539499,0.122530368767701
madhya-pradesh,2020,3,Realme,799089,0.063600346507671
madhya-pradesh,2020,3,Motorola,196221,0.015617438848591
madhya-pradesh,2020,3,Apple,181092,0.014413305588948
madhya-pradesh,2020,3,Huawei,157340,0.012522858554575
madhya-pradesh,2020,3,Micromax,157127,0.012505905657205
madhya-pradesh,2020,3,OnePlus,146328,0.011646401719676
madhya-pradesh,2020,3,Others,1260061,0.100289600058069
madhya-pradesh,2020,4,Xiaomi,3563397,0.259383516328895
madhya-pradesh,2020,4,Vivo,2853943,0.207741593412756
madhya-pradesh,2020,4,Samsung,2466332,0.179526970077843
madhya-pradesh,2020,4,Oppo,1703093,0.123969978920431
madhya-pradesh,2020,4,Realme,905866,0.065938964533783
madhya-pradesh,2020,4,Motorola,206156,0.015006317901794
madhya-pradesh,2020,4,Apple,195195,0.014208454873206
madhya-pradesh,2020,4,Huawei,166594,0.012126557192279
madhya-pradesh,2020,4,Micromax,164239,0.011955134198727
madhya-pradesh,2020,4,Tecno,157894,0.011493274795717
madhya-pradesh,2020,4,Others,1355238,0.098649237764565
madhya-pradesh,2021,1,Xiaomi,3826173,0.257838324889498
madhya-pradesh,2021,1,Vivo,3171754,0.213738306741897
madhya-pradesh,2021,1,Samsung,2620433,0.176585861435215
madhya-pradesh,2021,1,Oppo,1846729,0.12444746013441
madhya-pradesh,2021,1,Realme,1015817,0.068453923456748
madhya-pradesh,2021,1,Motorola,211488,0.014251763225089
madhya-pradesh,2021,1,Apple,210736,0.014201087413954
madhya-pradesh,2021,1,Tecno,184784,0.012452232825431
madhya-pradesh,2021,1,Huawei,173653,0.011702136477372
madhya-pradesh,2021,1,Micromax,165359,0.011143220017861
madhya-pradesh,2021,1,Others,1412501,0.095185683382518
madhya-pradesh,2021,2,Xiaomi,4052668,0.254230256882673
madhya-pradesh,2021,2,Vivo,3483187,0.218505815374066
madhya-pradesh,2021,2,Samsung,2757784,0.173000140832391
madhya-pradesh,2021,2,Oppo,2001363,0.125548658218605
madhya-pradesh,2021,2,Realme,1196164,0.075037254715611
madhya-pradesh,2021,2,Tecno,240188,0.015067372145987
madhya-pradesh,2021,2,Apple,228017,0.014303866115757
madhya-pradesh,2021,2,Motorola,210526,0.013206628093019
madhya-pradesh,2021,2,OnePlus,182565,0.011452590453445
madhya-pradesh,2021,2,Huawei,171485,0.010757524574311
madhya-pradesh,2021,2,Others,1416988,0.088889892594129
madhya-pradesh,2021,3,Xiaomi,4290362,0.249291337310773
madhya-pradesh,2021,3,Vivo,3891058,0.22608979204407
madhya-pradesh,2021,3,Samsung,2829150,0.164387664013613
madhya-pradesh,2021,3,Oppo,2215661,0.128740906645482
madhya-pradesh,2021,3,Realme,1404072,0.081583555550932
madhya-pradesh,2021,3,Tecno,298534,0.017346307862304
madhya-pradesh,2021,3,Apple,249062,0.014471738993888
madhya-pradesh,2021,3,OnePlus,224466,0.013042589254892
madhya-pradesh,2021,3,Motorola,208788,0.012131619600966
madhya-pradesh,2021,3,Huawei,180559,0.010491374521193
madhya-pradesh,2021,3,Others,1418521,0.082423114201882
madhya-pradesh,2021,4,Xiaomi,4500562,0.243850387102077
madhya-pradesh,2021,4,Vivo,4248158,0.23017458103472
madhya-pradesh,2021,4,Samsung,2921496,0.158293104398332
madhya-pradesh,2021,4,Oppo,2400977,0.130090235591284
madhya-pradesh,2021,4,Realme,1682298,0.091150620416083
madhya-pradesh,2021,4,Tecno,350126,0.018970599812757
madhya-pradesh,2021,4,Apple,293413,0.015897764241617
madhya-pradesh,2021,4,OnePlus,264637,0.014338617019726
madhya-pradesh,2021,4,Motorola,211860,0.011479042619887
madhya-pradesh,2021,4,Huawei,174122,0.009434314448503
madhya-pradesh,2021,4,Others,1408594,0.076320733315008
madhya-pradesh,2022,1,Xiaomi,4678482,0.238016229732103
madhya-pradesh,2022,1,Vivo,4575284,0.232766065495948
madhya-pradesh,2022,1,Samsung,3009068,0.153085342717471
madhya-pradesh,2022,1,Oppo,2595568,0.132048666506207
madhya-pradesh,2022,1,Realme,1935366,0.098461107357408
madhya-pradesh,2022,1,Tecno,424783,0.02161069511741
madhya-pradesh,2022,1,Apple,325559,0.016562706821433
madhya-pradesh,2022,1,OnePlus,303765,0.01545394425469
madhya-pradesh,2022,1,Motorola,211431,0.010756482437783
madhya-pradesh,2022,1,Huawei,173297,0.00881642775667
madhya-pradesh,2022,1,Others,1423544,0.07242233180287
maharashtra,2018,1,Xiaomi,1606618,0.263078365559226
maharashtra,2018,1,Samsung,1354403,0.221778996344191
maharashtra,2018,1,Vivo,722501,0.11830714096002
maharashtra,2018,1,Oppo,611419,0.100117832111837
maharashtra,2018,1,Motorola,250397,0.041001677748496
maharashtra,2018,1,OnePlus,250269,0.040980718173294
maharashtra,2018,1,Apple,240145,0.039322946772176
maharashtra,2018,1,Realme,238202,0.03900478697048
maharashtra,2018,1,Lenovo,157770,0.025834313903042
maharashtra,2018,1,Huawei,77241,0.012647957407523
maharashtra,2018,1,Others,598029,0.09792526404971
maharashtra,2018,2,Xiaomi,2177364,0.264809748915489
maharashtra,2018,2,Samsung,1813491,0.22055572534978
maharashtra,2018,2,Vivo,1030036,0.125272381895684
maharashtra,2018,2,Oppo,852747,0.103710596371776
maharashtra,2018,2,Motorola,326189,0.039670917305969
maharashtra,2018,2,Realme,312225,0.037972623711579
maharashtra,2018,2,OnePlus,312199,0.037969461606633
maharashtra,2018,2,Apple,308656,0.037538563998146
maharashtra,2018,2,Lenovo,200468,0.024380802082513
maharashtra,2018,2,Huawei,103831,0.012627866098476
maharashtra,2018,2,Others,785165,0.09549131266395
maharashtra,2018,3,Xiaomi,2766078,0.265076114277741
maharashtra,2018,3,Samsung,2300594,0.220468301346052
maharashtra,2018,3,Vivo,1399253,0.134091861520706
maharashtra,2018,3,Oppo,1125654,0.107872586507392
maharashtra,2018,3,Realme,390608,0.037432368445792
maharashtra,2018,3,Motorola,388369,0.037217802761141
maharashtra,2018,3,Apple,375379,0.035972957632237
maharashtra,2018,3,OnePlus,373333,0.035776887337107
maharashtra,2018,3,Lenovo,228516,0.021898924517057
maharashtra,2018,3,Huawei,134410,0.01288064925142
maharashtra,2018,3,Others,952839,0.091311546403351
maharashtra,2018,4,Xiaomi,3540182,0.264555917893836
maharashtra,2018,4,Samsung,2956289,0.220921904567181
maharashtra,2018,4,Vivo,1906545,0.142475093789218
maharashtra,2018,4,Oppo,1510894,0.112908304999655
maharashtra,2018,4,Realme,492198,0.036781694747758
maharashtra,2018,4,Apple,470804,0.035182932506885
maharashtra,2018,4,Motorola,466650,0.034872506296331
maharashtra,2018,4,OnePlus,454556,0.033968728108936
maharashtra,2018,4,Lenovo,269382,0.020130773580024
maharashtra,2018,4,Huawei,175714,0.013131013760534
maharashtra,2018,4,Others,1138388,0.085071129749636
maharashtra,2019,1,Xiaomi,4274491,0.262489106940111
maharashtra,2019,1,Samsung,3611915,0.221801459564095
maharashtra,2019,1,Vivo,2418126,0.148492939676013
maharashtra,2019,1,Oppo,1907902,0.117160965389622
maharashtra,2019,1,Realme,585138,0.035932313591658
maharashtra,2019,1,Apple,558788,0.034314205618598
maharashtra,2019,1,Motorola,534307,0.032810869706322
maharashtra,2019,1,OnePlus,525104,0.03224572937706
maharashtra,2019,1,Lenovo,306357,0.018812854053231
maharashtra,2019,1,Huawei,217773,0.013373063666684
maharashtra,2019,1,Others,1344550,0.0825664924166
maharashtra,2019,2,Xiaomi,4892831,0.260576104510976
maharashtra,2019,2,Samsung,4177428,0.222476091063656
maharashtra,2019,2,Vivo,2871247,0.152913182235157
maharashtra,2019,2,Oppo,2256129,0.120154018418834
maharashtra,2019,2,Realme,671555,0.035764813022331
maharashtra,2019,2,Apple,637834,0.033968943346838
maharashtra,2019,2,Motorola,590477,0.031446865110061
maharashtra,2019,2,OnePlus,584246,0.031115022520933
maharashtra,2019,2,Lenovo,336952,0.017944956522549
maharashtra,2019,2,Huawei,250636,0.013348049938821
maharashtra,2019,2,Others,1507640,0.080291953309838
maharashtra,2019,3,Xiaomi,5512362,0.258637500603502
maharashtra,2019,3,Samsung,4737873,0.22229883140781
maharashtra,2019,3,Vivo,3365190,0.15789317368052
maharashtra,2019,3,Oppo,2622932,0.123066768244347
maharashtra,2019,3,Realme,776018,0.036410409175473
maharashtra,2019,3,Apple,710463,0.033334598596983
maharashtra,2019,3,OnePlus,640069,0.030031744354558
maharashtra,2019,3,Motorola,634763,0.029782789264489
maharashtra,2019,3,Lenovo,350502,0.016445393324409
maharashtra,2019,3,Huawei,283713,0.013311684031041
maharashtra,2019,3,Others,1679196,0.078787107316863
maharashtra,2019,4,Xiaomi,6103857,0.257055407645564
maharashtra,2019,4,Samsung,5262077,0.221605019301295
maharashtra,2019,4,Vivo,3869506,0.162958837701629
maharashtra,2019,4,Oppo,2994940,0.126127712784556
maharashtra,2019,4,Realme,901700,0.037973835408333
maharashtra,2019,4,Apple,765131,0.032222422823348
maharashtra,2019,4,OnePlus,681386,0.02869561917882
maharashtra,2019,4,Motorola,672128,0.028305731446526
maharashtra,2019,4,Lenovo,367641,0.015482686950599
maharashtra,2019,4,Huawei,311865,0.01313375865545
maharashtra,2019,4,Others,1815066,0.076438968103873
maharashtra,2020,1,Xiaomi,6677147,0.255160787499727
maharashtra,2020,1,Samsung,5772343,0.220584567869861
maharashtra,2020,1,Vivo,4396537,0.168009457211544
maharashtra,2020,1,Oppo,3377366,0.12906281204155
maharashtra,2020,1,Realme,1031169,0.039405137266755
maharashtra,2020,1,Apple,815679,0.031170392981761
maharashtra,2020,1,OnePlus,715746,0.027351548948941
maharashtra,2020,1,Motorola,704678,0.026928595912855
maharashtra,2020,1,Lenovo,387278,0.014799458430572
maharashtra,2020,1,Huawei,338054,0.012918410341637
maharashtra,2020,1,Others,1952393,0.074608831494792
maharashtra,2020,2,Xiaomi,7291300,0.253477427461889
maharashtra,2020,2,Samsung,6335245,0.220240780785428
maharashtra,2020,2,Vivo,4942835,0.171834528845142
maharashtra,2020,2,Oppo,3797269,0.132009652256906
maharashtra,2020,2,Realme,1160245,0.040335182728116
maharashtra,2020,2,Apple,858658,0.029850701645738
maharashtra,2020,2,OnePlus,742365,0.025807849140447
maharashtra,2020,2,Motorola,742088,0.025798219410851
maharashtra,2020,2,Lenovo,406197,0.014121181490644
maharashtra,2020,2,Huawei,362725,0.012609904938229
maharashtra,2020,2,Others,2126159,0.073914571296605
maharashtra,2020,3,Xiaomi,7895486,0.251372442482632
maharashtra,2020,3,Samsung,6914730,0.220147634890104
maharashtra,2020,3,Vivo,5536849,0.176279364789896
maharashtra,2020,3,Oppo,4210793,0.134061072516469
maharashtra,2020,3,Realme,1316605,0.041917396172299
maharashtra,2020,3,Apple,911356,0.029015285910354
maharashtra,2020,3,OnePlus,778193,0.02477571046708
maharashtra,2020,3,Motorola,776080,0.02470843785448
maharashtra,2020,3,Lenovo,423666,0.013488461282414
maharashtra,2020,3,Huawei,386542,0.012306526369893
maharashtra,2020,3,Others,2259213,0.071927667264373
maharashtra,2020,4,Xiaomi,8584570,0.249314959405803
maharashtra,2020,4,Samsung,7578573,0.220098574517875
maharashtra,2020,4,Vivo,6188503,0.179727857566271
maharashtra,2020,4,Oppo,4665421,0.135494177020629
maharashtra,2020,4,Realme,1504255,0.043686902694133
maharashtra,2020,4,Apple,983306,0.028557387903352
maharashtra,2020,4,OnePlus,822805,0.023896082759403
maharashtra,2020,4,Motorola,813317,0.023620530188355
maharashtra,2020,4,Lenovo,444638,0.012913274039384
maharashtra,2020,4,Huawei,413761,0.012016537452511
maharashtra,2020,4,Others,2433482,0.07067371645228
maharashtra,2021,1,Xiaomi,9195320,0.248002449569398
maharashtra,2021,1,Samsung,8088910,0.218162010060161
maharashtra,2021,1,Vivo,6831786,0.184256737441864
maharashtra,2021,1,Oppo,5069410,0.136724561828365
maharashtra,2021,1,Realme,1696339,0.045751124191447
maharashtra,2021,1,Apple,1054581,0.028442585061677
maharashtra,2021,1,OnePlus,870022,0.023464935116914
maharashtra,2021,1,Motorola,832101,0.022442186491513
maharashtra,2021,1,Lenovo,447713,0.012075046948237
maharashtra,2021,1,Huawei,431846,0.011647105901343
maharashtra,2021,1,Others,2559509,0.069031257389076
maharashtra,2021,2,Xiaomi,9764252,0.246169837122416
maharashtra,2021,2,Samsung,8511194,0.214578570964502
maharashtra,2021,2,Vivo,7509629,0.189327779309646
maharashtra,2021,2,Oppo,5487836,0.138355676837768
maharashtra,2021,2,Realme,2003392,0.050508188679721
maharashtra,2021,2,Apple,1131848,0.028535400131759
maharashtra,2021,2,OnePlus,949407,0.023935818796245
maharashtra,2021,2,Motorola,820661,0.020689960142642
maharashtra,2021,2,Lenovo,430496,0.010853379265698
maharashtra,2021,2,Huawei,429331,0.010824008059358
maharashtra,2021,2,Others,2626651,0.066221380690239
maharashtra,2021,3,Xiaomi,10369008,0.243511311571954
maharashtra,2021,3,Samsung,8810154,0.206902353213624
maharashtra,2021,3,Vivo,8354641,0.196204843088444
maharashtra,2021,3,Oppo,6005730,0.141041764964115
maharashtra,2021,3,Realme,2373088,0.055730863681045
maharashtra,2021,3,Apple,1219480,0.028638918422646
maharashtra,2021,3,OnePlus,1108387,0.026029951187163
maharashtra,2021,3,Motorola,801994,0.018834454637592
maharashtra,2021,3,Huawei,436025,0.010239843544161
maharashtra,2021,3,Tecno,422485,0.009921862966011
maharashtra,2021,3,Others,2680225,0.06294383272324
maharashtra,2021,4,Xiaomi,10876133,0.239127830819172
maharashtra,2021,4,Vivo,9147706,0.20112581307635
maharashtra,2021,4,Samsung,9133368,0.200810570991844
maharashtra,2021,4,Oppo,6511923,0.143174234946508
maharashtra,2021,4,Realme,2837580,0.062388382909244
maharashtra,2021,4,Apple,1382079,0.030387045955647
maharashtra,2021,4,OnePlus,1264294,0.027797368948843
maharashtra,2021,4,Motorola,794353,0.017465022705653
maharashtra,2021,4,Tecno,485180,0.010667398142046
maharashtra,2021,4,Huawei,420624,0.009248039235129
maharashtra,2021,4,Others,2629266,0.057808292269559
maharashtra,2022,1,Xiaomi,11340940,0.235154412522448
maharashtra,2022,1,Vivo,9873983,0.204737056330572
maharashtra,2022,1,Samsung,9447206,0.195887834421886
maharashtra,2022,1,Oppo,7009300,0.145337848863815
maharashtra,2022,1,Realme,3235912,0.067096641489536
maharashtra,2022,1,Apple,1510802,0.03132648235047
maharashtra,2022,1,OnePlus,1396866,0.028964019173241
maharashtra,2022,1,Motorola,788109,0.016341441617595
maharashtra,2022,1,Tecno,572060,0.01186166519068
maharashtra,2022,1,Huawei,416025,0.008626279168186
maharashtra,2022,1,Others,2636427,0.054666318871568
manipur,2018,1,Xiaomi,12453,0.416140350877193
manipur,2018,1,Samsung,5612,0.187535505430242
manipur,2018,1,Vivo,2289,0.076491228070175
manipur,2018,1,Oppo,2039,0.06813700918964
manipur,2018,1,Realme,980,0.032748538011695
manipur,2018,1,Apple,918,0.030676691729323
manipur,2018,1,OnePlus,554,0.018512949039264
manipur,2018,1,Lyf,545,0.018212197159565
manipur,2018,1,Lenovo,478,0.015973266499582
manipur,2018,1,Motorola,430,0.014369256474519
manipur,2018,1,Others,3627,0.121203007518796
manipur,2018,2,Xiaomi,19879,0.431636087286939
manipur,2018,2,Samsung,8477,0.184062533926826
manipur,2018,2,Vivo,3889,0.084442514384974
manipur,2018,2,Oppo,3211,0.069720985777874
manipur,2018,2,Realme,1474,0.032005211160568
manipur,2018,2,Apple,1280,0.027792856367386
manipur,2018,2,OnePlus,779,0.016914558679839
manipur,2018,2,Lyf,726,0.015763760720877
manipur,2018,2,Lenovo,671,0.014569536423841
manipur,2018,2,Motorola,611,0.013266746281619
manipur,2018,2,Others,5058,0.109825208989251
manipur,2018,3,Xiaomi,26950,0.435133607814644
manipur,2018,3,Samsung,11353,0.183305077904254
manipur,2018,3,Vivo,5709,0.09217728263502
manipur,2018,3,Oppo,4448,0.071817227738758
manipur,2018,3,Realme,1932,0.031193993703075
manipur,2018,3,Apple,1676,0.027060628077823
manipur,2018,3,OnePlus,1022,0.016501170582061
manipur,2018,3,Motorola,866,0.013982400904173
manipur,2018,3,Micromax,817,0.013191248889965
manipur,2018,3,Gionee,816,0.013175102930491
manipur,2018,3,Others,6346,0.10246225881973
manipur,2018,4,Xiaomi,36506,0.442020123745293
manipur,2018,4,Samsung,15215,0.184225502185521
manipur,2018,4,Vivo,7945,0.09619925171633
manipur,2018,4,Oppo,6107,0.073944472024119
manipur,2018,4,Realme,2561,0.031008972139146
manipur,2018,4,Apple,2195,0.026577389240697
manipur,2018,4,OnePlus,1217,0.014735618544842
manipur,2018,4,Motorola,1091,0.013209991645376
manipur,2018,4,Huawei,1063,0.012870963445495
manipur,2018,4,Lenovo,1045,0.012653016745571
manipur,2018,4,Others,7644,0.092554698567605
manipur,2019,1,Xiaomi,44328,0.44538667899163
manipur,2019,1,Samsung,18143,0.182292242306107
manipur,2019,1,Vivo,9987,0.100344630100374
manipur,2019,1,Oppo,7606,0.076421473569986
manipur,2019,1,Realme,3053,0.030675093190792
manipur,2019,1,Apple,2686,0.02698765159203
manipur,2019,1,OnePlus,1419,0.014257437680227
manipur,2019,1,Huawei,1320,0.013262732725793
manipur,2019,1,Motorola,1261,0.012669928763049
manipur,2019,1,Lenovo,1160,0.01165512875903
manipur,2019,1,Others,8564,0.086047002320978
manipur,2019,2,Xiaomi,52830,0.448673851563097
manipur,2019,2,Samsung,21344,0.181270011125548
manipur,2019,2,Vivo,12208,0.103679923904643
manipur,2019,2,Oppo,9283,0.078838526671592
manipur,2019,2,Realme,3549,0.030140895309434
manipur,2019,2,Apple,3146,0.026718302801769
manipur,2019,2,Huawei,1571,0.013342165830127
manipur,2019,2,OnePlus,1538,0.013061903912626
manipur,2019,2,Motorola,1419,0.012051262452546
manipur,2019,2,Lenovo,1409,0.011966334598758
manipur,2019,2,Others,9450,0.080256821829855
manipur,2019,3,Xiaomi,62189,0.456212036738167
manipur,2019,3,Samsung,24119,0.176934475776871
manipur,2019,3,Vivo,14457,0.106055048563631
manipur,2019,3,Oppo,10716,0.07861146160392
manipur,2019,3,Realme,4255,0.031214237506969
manipur,2019,3,Apple,3713,0.027238181871533
manipur,2019,3,Huawei,1849,0.013564071715719
manipur,2019,3,OnePlus,1718,0.012603069338889
manipur,2019,3,Motorola,1557,0.011421990081868
manipur,2019,3,Gionee,1435,0.010527010769095
manipur,2019,3,Others,10308,0.075618416033334
manipur,2019,4,Xiaomi,71382,0.459467809832773
manipur,2019,4,Samsung,27196,0.175053746829902
manipur,2019,4,Vivo,17057,0.109791578161407
manipur,2019,4,Oppo,12455,0.080169672627093
manipur,2019,4,Realme,5083,0.032717980406544
manipur,2019,4,Apple,4146,0.026686749314486
manipur,2019,4,Huawei,2110,0.013581534262799
manipur,2019,4,OnePlus,1880,0.012101082660693
manipur,2019,4,Motorola,1694,0.010903847886816
manipur,2019,4,Gionee,1532,0.009861095019245
manipur,2019,4,Others,10823,0.069664902998236
manipur,2020,1,Xiaomi,82065,0.462666456188618
manipur,2020,1,Samsung,30698,0.173069333724221
manipur,2020,1,Vivo,20017,0.112851939968653
manipur,2020,1,Oppo,14505,0.081776359556643
manipur,2020,1,Realme,6022,0.033950860892802
manipur,2020,1,Apple,4598,0.025922626766042
manipur,2020,1,Huawei,2413,0.013604023137551
manipur,2020,1,OnePlus,2036,0.01147857070371
manipur,2020,1,Motorola,1833,0.010334096316258
manipur,2020,1,Lenovo,1609,0.009071228026655
manipur,2020,1,Others,11578,0.065274504718842
manipur,2020,2,Xiaomi,101637,0.471642165051787
manipur,2020,2,Samsung,36569,0.169696885325017
manipur,2020,2,Vivo,24681,0.114531128187994
manipur,2020,2,Oppo,17877,0.082957456286891
manipur,2020,2,Realme,7575,0.035151464528343
manipur,2020,2,Apple,5110,0.023712737127371
manipur,2020,2,Huawei,2813,0.013053606563462
manipur,2020,2,OnePlus,2198,0.010199725284924
manipur,2020,2,Motorola,2017,0.009359802502134
manipur,2020,2,Lenovo,1798,0.008343542339532
manipur,2020,2,Others,13221,0.061351486802539
manipur,2020,3,Xiaomi,123688,0.478366974393087
manipur,2020,3,Samsung,43350,0.167657398777087
manipur,2020,3,Vivo,30086,0.11635848903362
manipur,2020,3,Oppo,21723,0.084014340798954
manipur,2020,3,Realme,9422,0.03643986185185
manipur,2020,3,Apple,5797,0.022420067836465
manipur,2020,3,Huawei,3222,0.012461179673812
manipur,2020,3,OnePlus,2459,0.00951025475416
manipur,2020,3,Motorola,2176,0.008415743938614
manipur,2020,3,Lenovo,1996,0.007719588649574
manipur,2020,3,Others,14644,0.056636100292771
manipur,2020,4,Xiaomi,137767,0.477078802653996
manipur,2020,4,Samsung,48641,0.168440846065408
manipur,2020,4,Vivo,34019,0.117805742939066
manipur,2020,4,Oppo,24639,0.085323369301732
manipur,2020,4,Realme,11096,0.03842477802557
manipur,2020,4,Apple,6525,0.022595681021705
manipur,2020,4,Huawei,3448,0.011940215810397
manipur,2020,4,OnePlus,2688,0.009308381699056
manipur,2020,4,Motorola,2319,0.008030556979208
manipur,2020,4,Lenovo,2118,0.007334506115551
manipur,2020,4,Others,15512,0.053717119388306
manipur,2021,1,Xiaomi,149035,0.47665574986887
manipur,2021,1,Samsung,52212,0.16698862691417
manipur,2021,1,Vivo,37725,0.120655135798994
manipur,2021,1,Oppo,26807,0.085736308160732
manipur,2021,1,Realme,12487,0.039936929906482
manipur,2021,1,Apple,7077,0.022634231836964
manipur,2021,1,Huawei,3626,0.011596965471362
manipur,2021,1,OnePlus,2920,0.009338979364693
manipur,2021,1,Motorola,2347,0.007506364578402
manipur,2021,1,Lenovo,2098,0.00670999270792
manipur,2021,1,Others,16334,0.052240715391405
manipur,2021,2,Xiaomi,159031,0.474140526938752
manipur,2021,2,Samsung,55541,0.165591859490949
manipur,2021,2,Vivo,41068,0.122441556428122
manipur,2021,2,Oppo,29009,0.086488436505877
manipur,2021,2,Realme,14786,0.044083492094726
manipur,2021,2,Apple,7675,0.022882510606453
manipur,2021,2,Huawei,3685,0.010986586525704
manipur,2021,2,OnePlus,3183,0.009489906353139
manipur,2021,2,Motorola,2290,0.006827485249352
manipur,2021,2,HMD Global,2192,0.006535304657895
manipur,2021,2,Others,16949,0.050532335149027
manipur,2021,3,Xiaomi,171051,0.472844430806996
manipur,2021,3,Samsung,57831,0.159864989260509
manipur,2021,3,Vivo,45197,0.124940220981951
manipur,2021,3,Oppo,32022,0.088519940621812
manipur,2021,3,Realme,17435,0.048196401372222
manipur,2021,3,Apple,8421,0.023278571606279
manipur,2021,3,Huawei,4030,0.011140321051336
manipur,2021,3,OnePlus,3903,0.010789248899098
manipur,2021,3,Motorola,2266,0.006264011787178
manipur,2021,3,HMD Global,2169,0.005995870064602
manipur,2021,3,Others,17424,0.048165993548012
manipur,2021,4,Xiaomi,183086,0.472180241704621
manipur,2021,4,Samsung,60028,0.154812686655697
manipur,2021,4,Vivo,48425,0.124888457908011
manipur,2021,4,Oppo,34483,0.088931929665296
manipur,2021,4,Realme,21355,0.055074713859072
manipur,2021,4,Apple,9391,0.024219463256874
manipur,2021,4,OnePlus,4695,0.012108442124483
manipur,2021,4,Huawei,4031,0.010395980874077
manipur,2021,4,HMD Global,2508,0.006468151831353
manipur,2021,4,Motorola,2358,0.006081300645267
manipur,2021,4,Others,17386,0.044838631475244
manipur,2022,1,Xiaomi,193373,0.469465889779072
manipur,2022,1,Samsung,62042,0.150623937848992
manipur,2022,1,Vivo,51648,0.125389657683903
manipur,2022,1,Oppo,37434,0.09088128186453
manipur,2022,1,Realme,24745,0.060075260985676
manipur,2022,1,Apple,10256,0.024899247390143
manipur,2022,1,OnePlus,5335,0.012952172857489
manipur,2022,1,Huawei,4094,0.009939305656712
manipur,2022,1,HMD Global,2518,0.006113134255887
manipur,2022,1,Motorola,2359,0.00572711823258
manipur,2022,1,Others,18096,0.04393299344501
meghalaya,2018,1,Xiaomi,4528,0.244584886296116
meghalaya,2018,1,Samsung,3411,0.184248906174039
meghalaya,2018,1,Vivo,1869,0.100956084913304
meghalaya,2018,1,Oppo,1779,0.096094636201588
meghalaya,2018,1,Realme,1065,0.05752714308864
meghalaya,2018,1,Motorola,662,0.035758656079511
meghalaya,2018,1,Lenovo,577,0.031167287851779
meghalaya,2018,1,Apple,548,0.029600821044671
meghalaya,2018,1,Micromax,498,0.026900016204829
meghalaya,2018,1,OnePlus,435,0.023497002106627
meghalaya,2018,1,Others,3141,0.169664560038891
meghalaya,2018,2,Xiaomi,6618,0.248628747464122
meghalaya,2018,2,Samsung,4962,0.186415207754151
meghalaya,2018,2,Vivo,2798,0.105116838229769
meghalaya,2018,2,Oppo,2671,0.100345630776166
meghalaya,2018,2,Realme,1478,0.055526335562401
meghalaya,2018,2,Motorola,917,0.03445037192877
meghalaya,2018,2,Lenovo,808,0.030355398602449
meghalaya,2018,2,Apple,711,0.02671124802765
meghalaya,2018,2,Micromax,667,0.025058231272071
meghalaya,2018,2,Asus,556,0.020888120820497
meghalaya,2018,2,Others,4432,0.16650386956195
meghalaya,2018,3,Xiaomi,9247,0.24803519218905
meghalaya,2018,3,Samsung,7096,0.190338241999946
meghalaya,2018,3,Vivo,4323,0.115957189989538
meghalaya,2018,3,Oppo,3817,0.102384592687964
meghalaya,2018,3,Realme,1993,0.053458866446715
meghalaya,2018,3,Motorola,1170,0.031383278345537
meghalaya,2018,3,Lenovo,958,0.025696735602585
meghalaya,2018,3,Apple,908,0.024355569861323
meghalaya,2018,3,Micromax,900,0.024140983342721
meghalaya,2018,3,Asus,784,0.021029478822992
meghalaya,2018,3,Others,6085,0.163219870711622
meghalaya,2018,4,Xiaomi,12391,0.249647419107869
meghalaya,2018,4,Samsung,9662,0.194664947415078
meghalaya,2018,4,Vivo,6164,0.1241890639481
meghalaya,2018,4,Oppo,5306,0.106902526493935
meghalaya,2018,4,Realme,2710,0.054599669581335
meghalaya,2018,4,Motorola,1447,0.029153402909296
meghalaya,2018,4,Lenovo,1261,0.025405971712938
meghalaya,2018,4,Apple,1138,0.02292783172825
meghalaya,2018,4,Asus,1055,0.021255590925575
meghalaya,2018,4,Micromax,1051,0.021175001007373
meghalaya,2018,4,Others,7449,0.150078575170246
meghalaya,2019,1,Xiaomi,15243,0.247906061443882
